,Date,Demanda,GasNatural,Uranio,Hidráulica,Eólica,Otras renovables,Residuos renovables,Solar,value,weekend,Month,Weekday,Year
952,2022-08-10,754.724738,2.933038,4.26,32.793902,127.529022,11.964359,2.4124355,116.629227,150.127083,0,8,2,2022
953,2022-08-11,750.937041,2.988227,4.28,33.65068,102.110076,11.967591,2.473863,126.076123,158.2475,0,8,3,2022
954,2022-08-12,750.873262,3.078545,4.32,46.060301,75.774852,13.175269,2.3268745,110.410763,152.32375,0,8,4,2022
955,2022-08-13,698.336835,3.091024,4.32,29.913146,184.129389,12.802104,2.478917,55.311685,149.181667,1,8,5,2022
956,2022-08-14,629.979244,3.03077,4.32,19.201347,147.07951300000002,13.505482,2.4373955,127.984303,145.35125,1,8,6,2022
957,2022-08-15,622.751497,3.023985,4.13,23.340642,119.694997,11.921902,2.4076075,139.266419,143.204583,0,8,0,2022
958,2022-08-16,680.847776,2.987868,3.96,26.808015,176.459006,11.240863,2.2381005,129.01542899999998,139.296667,0,8,1,2022
959,2022-08-17,677.227494,2.873848,3.66,25.75473,179.385047,11.407147,2.0136715,132.78221399999998,134.67375,0,8,2,2022
960,2022-08-18,659.4147780000001,2.858782,3.74,31.020376,190.358029,11.753781,2.0472445,138.797087,135.35,0,8,3,2022
961,2022-08-19,661.996746,2.553406,3.53,36.442765,151.098202,12.472294,1.9024035,141.517673,169.114167,0,8,4,2022
962,2022-08-20,633.806601,2.572837,3.53,32.412565,86.64338099999999,13.096847,1.892517,137.33085599999998,141.099167,1,8,5,2022
963,2022-08-21,602.891819,2.615136,3.53,21.363557,124.598255,12.956088,1.9829475,140.099733,176.576667,1,8,6,2022
964,2022-08-22,703.075151,2.581922,3.38,30.158021,188.178385,11.425393,2.0331885,139.14920999999998,182.93,0,8,0,2022
965,2022-08-23,730.6813050000001,2.592934,3.67,38.093533,127.692653,11.469177,2.0160485,126.159467,186.952083,0,8,1,2022
966,2022-08-24,738.587089,2.586145,4.26,34.356291,105.193828,11.431972,1.901883,114.842597,161.87875,0,8,2,2022
967,2022-08-25,736.694137,2.667139,4.13,25.376122,146.169024,10.956325,1.8532885,121.600758,175.32625,0,8,3,2022
968,2022-08-26,725.665332,2.493108,3.92,28.655888,195.194845,12.905039,1.8294375,123.33136,160.03875,0,8,4,2022
969,2022-08-27,656.736063,2.472909,3.92,32.658178,105.70949,12.582491,1.8178605,126.113272,138.74375,1,8,5,2022
970,2022-08-28,615.5728839999999,2.436741,3.92,25.075643,110.663321,12.28949,1.7842905,118.366223,188.42125,1,8,6,2022
971,2022-08-29,727.306293,2.48058,4.47,35.332007,135.97792199999998,12.427424,1.810394,92.33681099999998,201.962917,0,8,0,2022
972,2022-08-30,751.027154,2.545818,4.52,45.592288,63.707634,12.218873,1.8523575,96.900255,187.295833,0,8,1,2022
973,2022-08-31,740.3353320000001,2.51866,4.52,28.999013,97.956247,12.095886,1.879464,116.423023,193.36125,0,8,2,2022
974,2022-09-01,731.576633,2.485473,4.22,24.031979,64.703745,11.673576,1.9297525,101.447793,152.135833,0,9,3,2022
975,2022-09-02,732.155581,2.450663,4.14,21.157405,104.857427,11.483359,1.9822605,112.110797,119.22375,0,9,4,2022
976,2022-09-03,642.1142,2.45041,4.14,19.297479,112.861836,11.496784,2.178149,124.055278,146.616667,1,9,5,2022
977,2022-09-04,596.377183,2.468685,4.14,19.054268,146.63799,11.524294,2.238095,136.582642,188.531667,1,9,6,2022
978,2022-09-05,710.855239,2.443809,4.14,23.467913,164.08722899999998,10.660822,2.213657,133.062107,169.567917,0,9,0,2022
979,2022-09-06,727.463301,2.340724,4.2,20.336806,163.941246,10.52462,2.093458,126.622632,106.562917,0,9,1,2022
980,2022-09-07,731.605079,2.370704,4.22,27.592298,148.377666,10.846289,2.05114,106.370362,155.93625,0,9,2,2022
981,2022-09-08,715.5509050000001,2.417901,4.37,36.471464,90.54473,11.017901,2.054686,109.837704,159.725,0,9,3,2022
982,2022-09-09,721.596318,2.467022,4.44,56.777958,69.995026,10.946495,1.991145,123.263338,176.052917,0,9,4,2022
983,2022-09-10,653.741831,2.473761,4.44,35.054783,46.038531000000006,10.373208,1.842982,127.629561,161.42125,1,9,5,2022
984,2022-09-11,619.757037,2.497853,4.44,25.645928,104.506384,10.968656,1.787001,116.379049,175.63125,1,9,6,2022
985,2022-09-12,743.0494259999999,2.491723,4.41,26.857322,194.751927,10.103543,1.8244935,47.508121,128.7525,0,9,0,2022
986,2022-09-13,746.359897,2.354244,4.09,37.136519,262.70939500000003,11.340619,1.8231935,45.539662,133.613333,0,9,1,2022
987,2022-09-14,722.4823260000001,2.383037,4.13,41.694347,136.690365,12.387254,2.1661835000000003,70.61879499999999,176.46125,0,9,2,2022
988,2022-09-15,713.405157,3.404988,3.82,61.326694,58.4871,12.977604,2.2708935,83.24202899999999,171.46375,0,9,3,2022
989,2022-09-16,708.728625,2.8511,3.88,66.28411100000001,155.45254699999998,12.469368,2.3067345,118.492422,61.682917,0,9,4,2022
990,2022-09-17,619.2768580000001,2.672451,3.88,45.420809,176.918193,8.97331,2.148819,118.65566,131.607917,1,9,5,2022
991,2022-09-18,574.20026,2.431282,3.88,43.202064,119.851286,12.15859,2.3065535,100.756258,193.030833,1,9,6,2022
992,2022-09-19,685.419352,2.423585,3.9,57.725529,80.374137,12.955367,1.888036,98.016831,149.47125,0,9,0,2022
993,2022-09-20,704.23654,2.33669,3.72,58.218798,101.42125,12.537328,1.441002,111.985221,137.402917,0,9,1,2022
994,2022-09-21,700.0102489999999,2.292901,3.63,62.71436,104.336513,12.446256,1.3898065,80.57889899999999,175.419167,0,9,2,2022
995,2022-09-22,695.536747,2.401747,3.55,58.819475,54.803449,13.608821,1.474771,111.92824,127.906667,0,9,3,2022
996,2022-09-23,689.927198,2.39774,3.28,59.192638,90.995753,12.814237,1.585617,107.926896,106.742917,0,9,4,2022
997,2022-09-24,602.432311,2.376537,3.28,51.192903,169.825042,11.828691,1.5098525,101.073471,71.96625,1,9,5,2022
998,2022-09-25,547.425,2.34564,3.28,47.134112,173.167314,11.225952,1.8500035,91.977073,119.766667,1,9,6,2022
999,2022-09-26,638.6664350000001,2.367393,3.22,44.923024,161.491969,10.872469,2.1520475,104.348218,100.15875,0,9,0,2022
1000,2022-09-27,659.3738860000001,2.430026,3.43,17.593172,221.41266,9.972222,2.612129,120.436795,108.800833,0,9,1,2022
1001,2022-09-28,663.6882410000001,2.383835,3.7,19.042897,245.701524,10.061577,2.3548180000000003,114.988808,114.68625,0,9,2,2022
1002,2022-09-29,663.699951,2.34908,3.57,23.009219,264.975529,10.410285,1.9379605,68.159632,118.389583,0,9,3,2022
1003,2022-09-30,648.929425,2.322888,3.5,23.350965,202.65063,10.781566000000002,2.2633985,121.081879,116.085,0,9,4,2022
1004,2022-10-01,576.4864520000001,2.314559,3.5,18.666833,74.51867600000001,12.459459,2.478378,121.554933,145.004583,1,10,5,2022
1005,2022-10-02,536.081984,2.285767,3.5,15.411845,86.88688499999999,12.395089,2.3065065,110.301062,200.380417,1,10,6,2022
1006,2022-10-03,644.90706,2.307344,3.82,28.333831,43.861696,12.060448,2.1291475,75.812271,190.525417,0,10,0,2022
1007,2022-10-04,667.828732,2.306871,4.01,23.874291,49.577763,11.815011,2.515248,93.372734,167.96125,0,10,1,2022
1008,2022-10-05,669.187818,2.316035,4.06,16.685975,96.105229,12.281244,2.4199520000000003,91.482517,113.105833,0,10,2,2022
1009,2022-10-06,675.1097,2.326716,4.02,17.388372999999998,170.530022,11.49559,2.33333,88.738388,154.370417,0,10,3,2022
1010,2022-10-07,666.3292929999999,2.332263,3.99,21.780005000000003,86.56751700000001,11.751843999999998,2.3679445,91.511177,119.30625,0,10,4,2022
1011,2022-10-08,589.545385,2.402835,3.99,13.724899,141.757095,11.811743,2.377675,97.538096,114.23125,1,10,5,2022
1012,2022-10-09,540.754496,2.355241,3.99,12.74165,102.757825,10.617461,2.3784435,87.238357,163.916667,1,10,6,2022
1013,2022-10-10,644.5391010000001,2.309125,3.71,22.919894,57.339339,12.488755,2.2483735,53.893245,170.77,0,10,0,2022
1014,2022-10-11,654.443286,2.24244,3.84,19.698027,49.675004,13.164685,2.425968,63.454151,133.957083,0,10,1,2022
1015,2022-10-12,557.8958719999999,2.247197,3.66,13.995377,63.021186,12.356325,2.348913,96.356716,145.72,0,10,2,2022
1016,2022-10-13,641.36208,2.170361,3.85,19.80348,67.33371000000001,12.584988,2.3075845,101.531693,134.326667,0,10,3,2022
1017,2022-10-14,654.3755990000001,2.159898,3.6,19.072497,104.366667,13.255384,2.450533,106.850501,115.7275,0,10,4,2022
1018,2022-10-15,579.414707,2.157315,3.6,14.109407,120.779166,13.253832,2.505837,103.204326,103.965833,1,10,5,2022
1019,2022-10-16,540.276612,2.178071,3.6,15.328062,218.554481,11.921659,2.497904,58.059953,140.229167,1,10,6,2022
1020,2022-10-17,645.472904,2.193134,3.89,19.844911,194.363576,11.339128,2.476461,79.492282,107.462917,0,10,0,2022
1021,2022-10-18,667.042991,2.202695,3.96,19.939184,241.544175,10.506507,2.4975185,73.54818200000001,81.712083,0,10,1,2022
1022,2022-10-19,678.8185100000001,2.201495,4.02,21.352951,283.835588,10.237988,2.3185055,34.099168,86.655417,0,10,2,2022
1023,2022-10-20,684.048451,2.211391,3.98,27.181548,304.292776,10.198675,1.9115395,19.610831,107.803333,0,10,3,2022
1024,2022-10-21,672.8434120000001,2.220337,4.23,33.539494,262.068443,10.865555,1.7494415,29.807196,105.905,0,10,4,2022
1025,2022-10-22,586.731681,2.242471,4.23,28.261881,255.996727,11.642372,2.2599315,54.775714,72.835833,1,10,5,2022
1026,2022-10-23,550.9970209999999,2.667815,4.23,28.690984,312.79784,11.229385,2.328807,42.614509,109.784583,1,10,6,2022
1027,2022-10-24,646.2629669999999,2.41336,4.12,40.804368,138.290206,10.901141,2.29022,52.626344,106.658333,0,10,0,2022
1028,2022-10-25,663.9279,2.353984,4.24,30.089531,244.899941,11.210997,2.400704,47.765283,108.620417,0,10,1,2022
1029,2022-10-26,669.537087,2.341776,4.3,38.65938,176.663567,11.216045,2.4174665,44.898276,114.461667,0,10,2,2022
1030,2022-10-27,664.132052,2.336741,4.2,23.658026000000003,308.402561,11.322535,2.237678,63.005680000000005,110.959167,0,10,3,2022
1031,2022-10-28,653.032858,2.366191,4.22,26.500636,242.978935,12.178074,2.242935,60.033126,101.3925,0,10,4,2022
1032,2022-10-29,572.951108,2.349974,4.22,27.672152,250.977812,12.241849,2.2486375,68.722526,135.6244,1,10,5,2022
1033,2022-10-30,547.852598,2.30537,4.22,29.896329,122.987041,13.83692,2.291422,53.592322,164.072917,1,10,6,2022
1034,2022-10-31,588.038382,2.602729,4.21,29.622296,227.199571,12.43172,2.1214155,25.454482,110.320417,0,10,0,2022
1035,2022-11-01,538.558369,2.467839,4.12,28.573907,73.25588499999999,12.688431,2.1657155,72.61012600000001,125.983333,0,11,1,2022
1036,2022-11-02,634.219848,2.377237,3.76,33.098377,72.660016,12.623126,2.1626045,74.62734800000001,121.89375,0,11,2,2022
1037,2022-11-03,656.576661,2.416916,3.74,34.338858,234.578155,12.438127,2.301681,34.055637000000004,150.442083,0,11,3,2022
1038,2022-11-04,653.065213,2.503861,3.85,31.244195,241.822564,13.251036,2.3195075000000003,67.847606,124.792083,0,11,4,2022
1039,2022-11-05,571.945457,2.619215,3.85,25.26803,120.368014,12.986039,2.295125,95.018475,113.48125,1,11,5,2022
1040,2022-11-06,532.362747,2.50304,3.85,24.977342,146.57340299999998,12.336123,2.1124025,89.26588,120.91,1,11,6,2022
1041,2022-11-07,638.369288,2.505836,3.98,33.488663,176.520658,12.492865,2.1458015,79.56692000000001,113.395,0,11,0,2022
1042,2022-11-08,666.642067,2.235539,4.0,29.488732,238.538701,12.548466,2.2158155,46.124994,132.515417,0,11,1,2022
1043,2022-11-09,661.158471,1.809632,3.62,33.537729,145.754437,12.515935,2.304005,44.913674,134.783333,0,11,2,2022
1044,2022-11-10,664.416733,2.099612,3.93,35.518831,76.795974,12.647973,2.3425390000000004,79.44944100000001,121.184167,0,11,3,2022
1045,2022-11-11,664.842004,1.997271,4.07,28.591747,182.716672,12.605664,2.2790985,60.712644,106.221667,0,11,4,2022
1046,2022-11-12,588.239424,2.052281,4.07,26.531223,251.487237,12.535647,2.1033385,58.958172000000005,131.688333,1,11,5,2022
1047,2022-11-13,542.762894,2.009814,4.07,29.316003,147.052313,12.885106,2.1281165,74.09183399999999,139.802917,1,11,6,2022
1048,2022-11-14,652.7852049999999,1.985381,4.06,33.689924,188.686292,12.487814,2.1065885,39.657761,109.656667,0,11,0,2022
1049,2022-11-15,675.457304,2.04763,4.12,29.9071,348.82698700000003,12.408567,2.1933165,28.577305,103.977083,0,11,1,2022
1050,2022-11-16,681.362369,2.004843,3.88,31.488751,390.742223,12.088561,2.0580235,18.306722,78.933333,0,11,2,2022
1051,2022-11-17,679.5630749999999,1.988979,3.82,34.649246,382.246282,11.804442,2.1324805,35.561201,115.67375,0,11,3,2022
1052,2022-11-18,675.580594,2.01328,3.87,42.878682,256.687916,12.426514,2.1983235,39.906721000000005,67.381667,0,11,4,2022
1053,2022-11-19,603.770678,2.11734,3.87,35.057205,339.87658600000003,11.921165,2.282722,59.218084,96.578333,1,11,5,2022
1054,2022-11-20,560.5027560000001,2.034116,3.87,34.163338,248.689458,11.634255,2.3410815,50.284237,80.64375,1,11,6,2022
1055,2022-11-21,686.869403,1.993499,3.78,42.762093,414.272199,10.218347,2.294069,20.9876,73.356667,0,11,0,2022
1056,2022-11-22,715.550262,2.038581,3.84,54.204126,419.455841,9.363006,2.3814195,23.960524,90.534167,0,11,1,2022
1057,2022-11-23,701.7799520000001,2.097996,3.88,62.754153,359.62548200000003,10.373764,2.3948045,30.587255,137.735,0,11,2,2022
1058,2022-11-24,698.295265,2.085781,3.88,76.13435799999999,178.570023,11.723895,2.3912115,31.327529,141.392917,0,11,3,2022
1059,2022-11-25,682.494571,2.091503,3.85,69.111113,213.191696,11.821689,2.3014005,61.112019,130.21125,0,11,4,2022
1060,2022-11-26,615.122636,2.101751,3.85,74.85457799999999,137.92548499999998,12.140225,2.3559965000000003,75.596195,117.042917,1,11,5,2022
1061,2022-11-27,582.845239,2.140295,3.85,67.449943,124.413543,12.325097,2.4281115,63.96502900000001,103.364167,1,11,6,2022
1062,2022-11-28,689.079656,2.166255,3.61,54.552621,321.15974800000004,12.102378,2.3813385,71.901005,121.54125,0,11,0,2022
1063,2022-11-29,712.790847,2.170778,3.66,86.81123699999999,191.083962,12.536969,2.2575535,67.70747200000001,151.245833,0,11,1,2022
1064,2022-11-30,724.575236,2.174156,3.88,87.16094100000001,58.879047,12.735005,2.1615230000000003,47.521207,150.075,0,11,2,2022
1065,2022-12-01,730.568985,2.116783,3.68,79.99594,156.378323,11.382215,2.2099415,50.64993,127.620417,0,12,3,2022
1066,2022-12-02,731.708787,2.119294,3.73,85.620832,79.79966499999999,12.023483,2.492053,55.947016000000005,120.021667,0,12,4,2022
1067,2022-12-03,660.1070609999999,2.107423,3.73,88.522887,66.29194199999999,11.912329,2.4692420000000004,48.127286000000005,189.806667,1,12,5,2022
1068,2022-12-04,616.222179,2.1175,3.73,86.45276,56.494998,12.100803,2.4130265,40.574785,209.295417,1,12,6,2022
1069,2022-12-05,707.554524,2.098797,3.55,83.981405,130.699769,11.641528,2.27467,15.838018,153.444583,0,12,0,2022
1070,2022-12-06,645.092755,2.110283,3.35,83.064435,31.124798,12.187191,2.2383035,25.017367,142.304167,0,12,1,2022
1071,2022-12-07,693.622921,2.068212,3.36,73.030551,46.090637,11.873564,2.2038465,29.340072,122.38625,0,12,2,2022
1072,2022-12-08,632.2582090000001,2.100914,3.46,67.949323,179.030799,11.434528,2.4424475,17.989674,144.388333,0,12,3,2022
1073,2022-12-09,671.090521,2.168674,3.36,70.991819,178.337621,11.289695,2.4971115,17.352225000000004,125.01875,0,12,4,2022
1074,2022-12-10,623.029808,2.196618,3.36,55.477701,248.112,11.4683,2.541091,35.781122,146.449583,1,12,5,2022
1075,2022-12-11,606.7313519999999,2.204066,3.36,57.514055,140.65009700000002,11.976841,2.5651315,19.571706,114.50875,1,12,6,2022
1076,2022-12-12,728.144507,2.143215,3.5,63.982291,343.01304200000004,11.581411,2.335708,16.963130000000003,97.685833,0,12,0,2022
1077,2022-12-13,732.9036189999999,2.219497,3.41,91.608267,284.919497,11.934693,2.347122,11.901882,81.383333,0,12,1,2022
1078,2022-12-14,717.2601099999999,2.169851,3.33,110.114294,243.048034,11.410458,2.2015905,24.709302,131.312917,0,12,2,2022
1079,2022-12-15,712.213971,2.105381,3.23,104.821504,189.904548,12.044634,2.1276680000000003,32.237849000000004,128.615833,0,12,3,2022
1080,2022-12-16,713.5116750000001,1.959329,3.14,128.288394,139.894584,12.216652,2.1512555000000004,30.97404,133.8225,0,12,4,2022
1081,2022-12-17,629.51859,1.942233,3.14,122.332948,58.711485,12.333515,2.316312,40.439510000000006,97.734167,1,12,5,2022
1082,2022-12-18,591.1669370000001,1.97706,3.14,68.043333,185.50866,11.806885,2.4465545000000004,59.175294,81.068333,1,12,6,2022
1083,2022-12-19,709.450182,1.931144,3.17,89.69488899999999,251.998444,10.747451,2.307096,52.155743,65.406667,0,12,0,2022
1084,2022-12-20,723.979056,2.047896,3.46,103.660393,283.79850300000004,10.639853,2.2393385,27.53722,64.088333,0,12,1,2022
1085,2022-12-21,710.964783,2.043715,3.69,112.412767,320.402191,10.451565,2.1649935,32.659596,52.030417,0,12,2,2022
1086,2022-12-22,694.569031,2.00441,3.63,127.089735,300.017403,9.949846,2.2453285000000003,34.890144,22.340833,0,12,3,2022
1087,2022-12-23,657.788279,2.019576,3.73,104.53965,261.699618,7.678896,2.4638755,45.419075,36.40625,0,12,4,2022
1088,2022-12-24,561.748343,2.034326,3.73,77.502567,174.19119899999998,6.828393,2.4986945,52.255422,15.242917,1,12,5,2022
1089,2022-12-25,488.999626,2.00552,3.73,63.409985,171.786989,6.367339,2.5116155,48.252821,77.323333,1,12,6,2022
1090,2022-12-26,532.0304719999999,1.99398,3.73,100.161484,57.581964,7.504481,2.4398375,63.057248,109.4925,0,12,0,2022
1091,2022-12-27,611.56863,1.97062,3.79,130.257465,70.885248,10.390023,2.5909215,68.375697,41.410833,0,12,1,2022
1092,2022-12-28,629.533183,1.880872,3.68,85.486462,202.990512,7.744126,2.327151,63.705575,16.1875,0,12,2,2022
1093,2022-12-29,636.8234610000001,1.872917,3.82,87.93127199999999,239.876514,6.860431999999999,2.3033875,34.730016,6.0225,0,12,3,2022
1094,2022-12-30,623.610426,1.814693,3.88,72.81342,315.507507,6.2748360000000005,2.4256170000000004,38.816446,2.65375,0,12,4,2022
1095,2022-12-31,559.266578,1.835281,3.88,72.827901,169.286817,5.827711,2.482224,54.599041,6.697083,1,12,5,2022
1096,2023-01-01,501.607855,1.872205,3.88,76.797427,161.169402,5.246366,2.472641,35.513772,112.55,1,1,6,2023
1097,2023-01-02,617.388314,1.905336,3.88,136.436274,97.541871,9.094917,2.3794275,31.904201,138.786667,0,1,0,2023
1098,2023-01-03,672.475589,1.906345,3.75,153.684712,72.77421799999999,10.802289,2.594831,57.258828,115.257083,0,1,1,2023
1099,2023-01-04,685.394642,1.920705,3.66,138.118538,68.619425,10.66745,2.6352040000000003,64.02911399999999,109.185,0,1,2,2023
1100,2023-01-05,666.697402,1.927616,3.71,143.04825200000002,45.44911,10.719863,2.6505345,63.570606,104.14,0,1,3,2023
1101,2023-01-06,574.994186,1.891878,3.91,131.057103,85.822356,11.12863,2.6360810000000003,59.636377,23.77375,0,1,4,2023
1102,2023-01-07,619.836541,1.8981,3.91,74.22636100000001,306.754403,6.7202470000000005,2.594704,37.014518,10.281667,1,1,5,2023
1103,2023-01-08,608.366632,1.928862,3.91,81.003281,376.52723,6.215901,2.444483,17.674579,85.7825,1,1,6,2023
1104,2023-01-09,696.785068,1.987697,3.92,102.242106,302.37444,9.236112,2.36384,50.910193,109.39875,0,1,0,2023
1105,2023-01-10,726.42882,2.010106,3.98,148.95574,211.412213,11.43452,2.4013995,48.419629,83.835417,0,1,1,2023
1106,2023-01-11,734.476007,2.071874,3.94,145.83885,202.77322,11.745733,2.5035415,38.194538,92.68875,0,1,2,2023
1107,2023-01-12,738.451509,2.072575,3.94,157.848801,155.51737599999998,11.290622,2.451371,64.52861899999999,88.482917,0,1,3,2023
1108,2023-01-13,733.389882,2.130666,3.94,161.580609,157.19293900000002,11.223927,2.5226855,58.062177,52.9975,0,1,4,2023
1109,2023-01-14,657.9062210000001,2.188708,3.94,138.361388,183.462108,10.223453,2.4265895,61.217215,22.0525,1,1,5,2023
1110,2023-01-15,610.964445,2.237695,3.94,78.27813800000001,292.372677,9.702273,2.396179,44.58184,13.221667,1,1,6,2023
1111,2023-01-16,750.152203,2.219838,3.94,96.247492,405.240032,6.629664,2.1960565,31.578372,5.09625,0,1,0,2023
1112,2023-01-17,753.6988349999999,2.266166,3.77,92.862342,393.591187,5.459949,2.1458515,38.22973,21.609583,0,1,1,2023
1113,2023-01-18,775.578194,2.175945,3.6,101.359423,359.872857,5.431532,2.288903,60.726215,34.513333,0,1,2,2023
1114,2023-01-19,785.1189840000001,2.261065,3.65,103.888745,377.543164,5.5261450000000005,2.2421185,65.198432,91.2025,0,1,3,2023
1115,2023-01-20,753.143298,2.356378,3.75,124.733021,277.890885,9.050074,2.3550295,56.101137,58.890833,0,1,4,2023
1116,2023-01-21,672.6131210000001,2.442601,3.75,108.154567,274.149716,9.626082,2.3778415,62.828167,37.699167,1,1,5,2023
1117,2023-01-22,645.001172,2.391003,3.75,100.414332,295.846968,8.527804,1.995777,83.53743499999999,71.92,1,1,6,2023
1118,2023-01-23,782.738006,2.384535,3.87,129.120944,315.892911,9.418011,1.544056,81.744957,87.447917,0,1,0,2023
1119,2023-01-24,820.851767,2.301514,3.89,156.813312,240.882267,10.103688,1.4797905,67.745999,93.2525,0,1,1,2023
1120,2023-01-25,811.589643,2.329605,3.95,163.728905,226.816204,11.05236,1.4754525,80.78999400000001,67.397917,0,1,2,2023
1121,2023-01-26,812.677273,2.335291,3.95,159.441339,319.444678,10.827322,1.328792,55.917232,45.672083,0,1,3,2023
1122,2023-01-27,801.409772,2.399124,4.07,140.79197399999998,343.481449,10.104581,1.3762155,83.498498,41.418333,0,1,4,2023
1123,2023-01-28,713.927935,2.366209,4.07,107.035241,305.845662,9.603512,1.5233495,91.653209,68.407917,1,1,5,2023
1124,2023-01-29,671.08127,2.394789,4.07,105.726002,232.1492,9.89357,1.852718,88.51808100000001,135.370833,1,1,6,2023
1125,2023-01-30,790.4152929999999,2.254845,4.09,155.792932,156.58204199999997,11.38058,2.1074895,88.04095500000001,127.073333,0,1,0,2023
1126,2023-01-31,799.231507,2.262234,4.03,145.877801,212.120133,12.355673,2.365885,91.714357,128.5525,0,1,1,2023
1127,2023-02-01,797.13818,2.275531,4.13,137.73694,216.715715,12.272255,2.4512005,91.670929,138.460833,0,2,2,2023
1128,2023-02-02,786.534583,2.337715,4.19,139.000013,115.212647,12.917606,2.6548225000000003,96.67818,138.584583,0,2,3,2023
1129,2023-02-03,771.439378,2.419961,4.0,143.516445,62.668604,13.209924,2.5778055,101.425628,125.599167,0,2,4,2023
1130,2023-02-04,679.437824,2.50782,4.0,95.430067,186.825318,12.711494,2.4824465,104.331751,79.38125,1,2,5,2023
1131,2023-02-05,633.456952,2.460122,4.0,63.292468,283.44919,11.602154,2.389255,100.254076,134.982917,1,2,6,2023
1132,2023-02-06,769.939218,2.504593,3.83,82.977585,277.445759,12.727219,2.2495185,88.703163,137.36,0,2,0,2023
1133,2023-02-07,802.741727,2.495864,3.89,126.526151,189.28555,12.760483,2.3138375,43.762921,138.0025,0,2,1,2023
1134,2023-02-08,800.402335,2.487318,3.79,122.428922,171.442523,12.387268,2.43515,42.34724,144.99625,0,2,2,2023
1135,2023-02-09,790.017113,4.244033,3.98,106.69579,137.418642,13.146281,2.4556045,81.69148799999999,142.051667,0,2,3,2023
1136,2023-02-10,786.755179,3.084387,4.02,109.24614,129.162926,13.384989,2.544145,80.714758,131.76,0,2,4,2023
1137,2023-02-11,691.7252589999999,2.971684,4.02,80.434735,157.987358,13.03055,2.553509,79.362302,137.76875,1,2,5,2023
1138,2023-02-12,643.935222,2.863099,4.02,75.415869,147.655272,12.648935,2.615053,71.901609,146.767083,1,2,6,2023
1139,2023-02-13,759.1567580000001,2.762045,3.91,90.51643,153.701577,12.760753,2.6268800000000003,89.22200699999999,142.902917,0,2,0,2023
1140,2023-02-14,771.923349,2.828742,3.97,79.243876,217.924355,12.818481,2.5530055000000003,63.448933,145.070833,0,2,1,2023
1141,2023-02-15,759.9407759999999,3.020293,4.04,86.489607,120.476719,13.196477000000002,2.582394,77.19555,145.805,0,2,2,2023
1142,2023-02-16,751.913612,2.928955,3.97,89.028775,61.402329,12.805916,2.375356,96.199983,133.559167,0,2,3,2023
1143,2023-02-17,741.3387190000001,3.072925,3.91,73.415397,135.93462599999998,12.866897000000002,2.4430865,78.92534300000001,128.5625,0,2,4,2023
1144,2023-02-18,652.875665,3.323697,3.91,68.309878,109.112555,13.04217,2.7942405,68.428776,124.086667,1,2,5,2023
1145,2023-02-19,599.920453,3.270436,3.91,59.740591,119.857389,12.832543,2.7496535,67.84428,134.132917,1,2,6,2023
1146,2023-02-20,699.6074719999999,3.51579,3.91,67.949908,142.096385,12.368469,2.738415,65.428719,151.427083,0,2,0,2023
1147,2023-02-21,714.5116879999999,3.401597,3.54,82.598049,76.089322,12.69366,2.7635605,72.512476,144.449583,0,2,1,2023
1148,2023-02-22,719.053108,3.541857,3.53,82.703299,67.144965,12.479147,2.788943,86.282997,140.568333,0,2,2,2023
1149,2023-02-23,740.338211,3.455595,3.58,75.090996,150.991098,12.446158,2.7344345,79.019942,148.07875,0,2,3,2023
1150,2023-02-24,735.928757,3.240142,3.54,91.123428,74.242802,13.233851,2.5608955,103.72191,143.0975,0,2,4,2023
1151,2023-02-25,665.3024499999999,3.158562,3.54,82.477902,106.645421,13.071586,2.8093205,72.818039,81.04625,1,2,5,2023
1152,2023-02-26,627.3158810000001,3.341846,3.54,43.564558,345.133506,12.002567,2.6768995,85.713842,117.507917,1,2,6,2023
1153,2023-02-27,763.331468,3.432154,3.66,45.341206,400.719778,12.635282,2.5229765000000004,114.413236,132.68125,0,2,0,2023
1154,2023-02-28,768.8393440000001,3.232966,3.7,63.229204,319.419038,12.710447,2.520084,122.623749,145.91125,0,2,1,2023
1155,2023-03-01,785.12032,3.281221,3.72,83.185233,185.982497,13.362575,2.6315155,121.401362,142.09125,0,3,2,2023
1156,2023-03-02,790.8665649999999,3.155274,3.63,84.935093,212.236615,13.346775,2.640593,124.716307,142.555417,0,3,3,2023
1157,2023-03-03,767.731892,2.910314,3.74,83.076151,182.709582,13.023279,2.561736,130.174911,138.569167,0,3,4,2023
1158,2023-03-04,669.282652,3.168501,3.74,88.088617,101.837351,12.369584,2.620364,117.98551,143.924167,1,3,5,2023
1159,2023-03-05,631.393906,3.036486,3.74,92.528449,63.599088,12.471963,2.40829,50.669206,147.770833,1,3,6,2023
1160,2023-03-06,734.793311,2.955526,3.55,84.38493,151.17276,11.511648,2.5628215,52.765749,120.986667,0,3,0,2023
1161,2023-03-07,730.3985720000001,2.940336,3.34,49.034525,335.77173200000004,10.94032,2.5716415,73.016633,98.929583,0,3,1,2023
1162,2023-03-08,720.667063,2.753031,3.37,52.829166,392.36245,10.756688,2.4458395,61.647536,73.592917,0,3,2,2023
1163,2023-03-09,711.070917,2.565177,3.33,50.356219,414.816793,9.85305,2.3429725,56.470827,42.710417,0,3,3,2023
