Date,Demanda,GasNatural,Uranio,Hidráulica,Eólica,Otras renovables,Residuos renovables,Solar,value,weekend,CO2,Month,Weekday,Year
2020-10-22,710.357203,1.256897,0.94,85.55401300000001,141.062267,13.362205,2.5640085,17.751621,45.19,0,24.68,10,3,2020
2020-10-23,696.843426,1.275491,0.94,75.213676,168.539978,13.208572,2.560339,43.094384000000005,32.254583,0,25.98,10,4,2020
2020-10-26,689.553095,1.22764,0.91,68.544414,279.045585,12.22631,2.5773865,50.902165,39.951667,0,24.35,10,0,2020
2020-10-27,714.662582,1.221141,0.92,69.07309,246.642345,12.631738,2.5793955,48.782432,43.361667,0,24.55,10,1,2020
2020-10-28,715.705336,1.147148,0.82,85.64769199999999,121.049554,13.221120999999998,2.5793595,41.741911,44.9425,0,23.52,10,2,2020
2020-10-29,715.28416,1.117114,0.88,88.90461,60.951074,12.894695,2.538087,56.763958,41.58,0,24.15,10,3,2020
2020-10-30,704.726127,1.038225,0.86,82.950826,88.60892999999999,12.990778,2.541891,56.281906,35.770417,0,24.19,10,4,2020
2020-11-02,647.094468,1.054314,0.86,78.445065,91.741946,13.53723,2.3992355,44.884074000000005,39.023333,0,24.15,11,0,2020
2020-11-03,706.154584,0.984646,0.9,72.820316,187.344732,13.149035,2.4099955,27.343105,38.795,0,24.86,11,1,2020
2020-11-04,728.814878,0.9744,0.89,77.727248,222.332138,12.300241,2.41333,13.812921,33.987083,0,25.57,11,2,2020
2020-11-05,724.7667560000001,1.006909,0.91,70.669371,308.702268,12.381924,2.2257475,12.527543,34.979583,0,26.43,11,3,2020
2020-11-06,710.624719,1.098202,0.9,68.157529,339.282506,12.494252,2.2877240000000003,16.557502,33.529583,0,25.85,11,4,2020
2020-11-09,688.061521,1.258234,0.92,107.842745,64.065933,13.267914,2.4953055,33.054111,50.672083,0,26.97,11,0,2020
2020-11-10,711.586135,1.185049,0.99,118.942622,39.528223,13.563377,2.592214,43.617184,43.3,0,26.64,11,1,2020
2020-11-11,718.1732939999999,1.157527,1.07,93.206009,141.272939,13.299245999999998,2.706328,38.75334,45.346667,0,26.52,11,2,2020
2020-11-12,717.8806310000001,1.101721,1.02,97.441636,97.943761,13.612626,2.9180675000000003,31.719574,44.515,0,26.32,11,3,2020
2020-11-13,713.2649690000001,1.142067,0.99,96.320547,79.843696,13.404433999999998,2.917612,25.660896,38.112917,0,26.68,11,4,2020
2020-11-16,693.2366800000001,1.118113,1.01,88.10955499999999,106.144479,12.539239,2.9004095000000003,29.666964000000004,44.74625,0,27.79,11,0,2020
2020-11-17,712.86251,1.146571,0.96,93.113912,59.205597,12.577474,2.8871815,37.32448,42.459167,0,27.04,11,1,2020
2020-11-18,718.214566,1.150064,0.96,78.676352,91.191362,13.007431,2.8732925,39.619162,39.079583,0,27.59,11,2,2020
2020-11-19,718.299945,1.105174,0.96,71.62709699999999,193.909255,13.215133,2.768729,40.059968000000005,41.30125,0,26.75,11,3,2020
2020-11-20,716.666871,1.135432,0.98,63.938972,262.170793,13.431956,2.8573775,47.499086,40.25,0,27.15,11,4,2020
2020-11-23,728.1889520000001,1.194354,0.99,94.275587,47.040095,13.089715,2.7364165,46.637348,46.68,0,27.67,11,0,2020
2020-11-24,757.498853,1.299747,1.03,97.039888,100.571304,12.696736,2.6391055000000003,34.084142,47.341667,0,28.04,11,1,2020
2020-11-25,765.26818,1.669796,1.11,92.156177,122.176425,12.987498,2.8877685,18.855494,48.162917,0,28.04,11,2,2020
2020-11-26,766.690677,1.264437,1.11,90.168619,232.586378,13.199419,2.8832595000000003,8.104652,52.558333,0,28.54,11,3,2020
2020-11-27,751.4898199999999,1.228773,1.07,103.739429,156.52364,13.124279,2.9171155,10.360637,48.070417,0,28.59,11,4,2020
2020-11-30,737.071712,1.311681,1.06,103.07846,89.078066,13.213072,2.681136,27.628216,50.364167,0,29.6,11,0,2020
2020-12-01,753.620849,1.429257,1.05,82.596062,179.95132999999998,13.830842,2.640152,34.035012,49.4625,0,29.33,12,1,2020
2020-12-02,768.634956,1.508466,1.08,78.22831500000001,269.665047,13.799259,2.4641175,33.704964000000004,49.490417,0,30.01,12,2,2020
2020-12-03,784.315168,1.510835,1.1,90.500282,228.524718,13.828454,2.5728690000000003,39.922853,43.359583,0,29.46,12,3,2020
2020-12-04,790.382104,1.366849,1.21,85.911292,310.215998,12.939894,2.605854,16.067482,45.214583,0,30.57,12,4,2020
2020-12-07,712.6566019999999,1.396878,1.43,48.593475,388.207824,14.584941,2.6782655,15.185893,27.482917,0,30.07,12,0,2020
2020-12-08,693.4332929999999,1.331577,1.48,70.034964,348.745929,14.340709,2.6410325,24.624976,47.516667,0,30.02,12,1,2020
2020-12-09,804.0188059999999,1.351496,1.39,109.339235,281.055566,14.435735,2.691625,30.345725,43.417083,0,30.16,12,2,2020
2020-12-10,807.7716949999999,1.288835,1.49,105.892003,370.246502,14.050151,2.651536,10.654788,37.246667,0,31.36,12,3,2020
2020-12-11,783.7662929999999,1.233021,1.5,99.120652,388.095778,14.180228,2.651723,10.838884,36.26625,0,30.98,12,4,2020
2020-12-14,759.517717,1.301341,1.6,121.696,180.228467,14.073397000000002,2.6709435,12.696345,48.9175,0,31.27,12,0,2020
2020-12-15,766.794634,1.293141,1.8,125.79523,191.759685,13.657774,2.6649675000000004,29.361424,49.344167,0,32.43,12,1,2020
2020-12-16,780.348751,1.318693,1.71,141.336579,161.851778,14.305034,2.703188,18.587847,56.871667,0,32.03,12,2,2020
2020-12-17,778.470844,1.288632,1.84,161.650685,65.641004,14.298469,2.6713855,22.27767,49.110833,0,32.21,12,3,2020
2020-12-18,776.174524,1.355436,1.81,141.155902,125.927008,14.348627,2.6960010000000003,22.504048,44.2625,0,31.36,12,4,2020
2020-12-21,750.4068199999999,1.386323,1.72,131.561248,157.310209,13.479273,2.1085765000000003,26.977655,46.709583,0,31.14,12,0,2020
2020-12-22,750.081066,1.395697,1.64,119.484053,132.988356,13.928658,2.3000595,31.64542,46.2975,0,31.39,12,1,2020
2020-12-23,727.7066239999999,1.189939,1.75,122.081594,141.933374,13.648147000000002,2.385145,20.434209,39.939167,0,32.15,12,2,2020
2020-12-24,643.648623,1.304408,1.76,96.458248,133.138794,13.977543,2.4060655,22.60829,16.035833,0,32.41,12,3,2020
2020-12-28,724.357078,1.294873,1.89,82.643096,392.654999,11.659573,2.1400985,28.001504,38.661667,0,33.66,12,0,2020
2020-12-29,732.115459,1.246513,1.83,109.972477,312.223454,11.445616,2.0823975,26.940852,48.984583,0,33.25,12,1,2020
2020-12-30,734.2831239999999,1.221929,1.85,135.21631200000002,236.616181,12.458304,1.5206235,42.584589,48.66,0,32.42,12,2,2020
2020-12-31,687.715588,1.237228,1.76,127.726536,235.642192,12.764878,1.0954425,32.023786,42.51,0,32.94,12,3,2020
2021-01-04,793.625993,1.215651,1.8,165.965559,130.542499,12.124513,1.215017,29.091547,67.545417,0,33.89,1,0,2021
2021-01-05,806.5881559999999,1.233566,1.84,176.184581,70.360924,12.386598,1.2301099999999998,31.846047,70.599167,0,33.15,1,1,2021
2021-01-06,700.1445640000001,1.333105,1.94,162.051841,72.47345299999999,11.76475,1.3364445,25.725016,88.92625,0,33.83,1,2,2021
2021-01-07,854.323166,1.347292,2.07,153.100745,106.125353,11.049995,1.4197715,9.684652,94.98875,0,34.97,1,3,2021
2021-01-08,872.357353,1.376481,2.01,147.77614300000002,226.26664,11.062758,1.542842,6.967374,80.66,0,35.14,1,4,2021
2021-01-11,851.740825,1.497054,1.93,128.892824,234.933156,10.090918,1.6009915,40.045971,84.245,0,34.76,1,0,2021
2021-01-12,875.118684,1.361234,1.71,143.40901399999998,166.142386,11.047968,1.7667940000000002,47.301038000000005,89.935417,0,34.88,1,1,2021
2021-01-13,874.914272,1.430648,1.77,146.389124,173.931052,11.829294,1.7618,48.57936,87.252083,0,33.88,1,2,2021
2021-01-14,873.57723,1.480862,1.85,144.555915,211.980166,12.812511,1.8087745,43.586499,78.420417,0,33.76,1,3,2021
2021-01-15,859.3557950000001,1.445309,1.7,144.132149,220.606619,11.99216,1.6341315,43.494642000000006,67.72,0,31.96,1,4,2021
2021-01-18,827.619581,1.678874,1.7,152.882161,57.43321,12.844085,2.1762545,49.3481,76.465417,0,31.84,1,0,2021
2021-01-19,846.116609,1.588237,1.64,137.53173,144.31580499999998,12.539687,2.211663,34.881218000000004,51.6625,0,33.3,1,1,2021
2021-01-20,850.299079,1.588191,1.6,114.348007,328.642312,13.138333,2.333279,11.506903,41.63875,0,33.12,1,2,2021
2021-01-21,817.647661,1.399357,1.58,103.753265,386.106048,13.508512,2.255097,20.485863,41.974583,0,34.32,1,3,2021
2021-01-22,794.514658,1.459589,1.7,104.619242,390.945693,13.870064,2.2845005,24.659794,27.495,0,34.45,1,4,2021
2021-01-25,775.155263,1.532276,1.69,131.376708,277.55315,13.950419,2.564368,13.774024,65.977917,0,33.39,1,0,2021
2021-01-26,770.7961019999999,1.500053,1.75,149.235177,157.812704,13.539896,2.5697295,18.413294,59.774167,0,33.56,1,1,2021
2021-01-27,753.3216199999999,1.402739,1.64,139.095155,221.150247,13.269421,2.579131,28.136345,55.390417,0,33.51,1,2,2021
2021-01-28,744.101186,1.494703,1.64,141.222105,231.491481,13.230357,2.5598515,37.914637000000006,47.389167,0,34.17,1,3,2021
2021-01-29,733.183947,1.527704,1.63,136.300725,257.385022,13.598832,2.441143,33.181468,4.185833,0,33.18,1,4,2021
2021-02-01,725.30841,1.549855,1.83,130.4834,360.48632,14.010586,2.3253665,35.765502,26.3375,0,33.08,2,0,2021
2021-02-02,742.016165,1.587057,1.77,138.157256,299.99410700000004,14.269381,2.412332,30.078817,36.2625,0,35.19,2,1,2021
2021-02-03,744.032692,1.704043,1.75,142.097464,248.392522,14.040044,2.283115,25.681947,52.197083,0,37.65,2,2,2021
2021-02-04,742.410917,1.756427,1.74,163.56821599999998,108.381601,13.790932000000002,2.319855,24.286017,50.99125,0,37.49,2,3,2021
2021-02-05,742.180511,1.877003,1.82,167.005715,169.15689799999998,14.488877,2.3935165,21.998513000000003,36.015833,0,38.43,2,4,2021
2021-02-08,757.811118,1.885932,2.0,145.358004,341.43238,12.716119,2.3024050000000003,26.361727,7.104167,0,38.84,2,0,2021
2021-02-09,789.35766,2.072504,2.16,150.452743,336.091295,13.177579,2.3068435,10.786426,26.259583,0,38.49,2,1,2021
2021-02-10,767.889956,2.486587,2.17,166.553382,286.15824200000003,13.34547,2.3649605,33.304193999999995,48.004583,0,39.56,2,2,2021
2021-02-11,757.9492240000001,2.676905,2.13,176.622745,195.110443,12.167772,2.4235485,26.835142,36.935833,0,39.0,2,3,2021
2021-02-12,744.94486,2.829783,2.26,168.368361,274.519038,11.865692999999998,2.4717130000000003,45.99888,36.900417,0,40.28,2,4,2021
2021-02-15,743.811335,3.357767,2.26,150.923736,213.725608,12.167898,2.3284615,55.398030000000006,23.982083,0,39.81,2,0,2021
2021-02-16,751.44691,3.32,2.42,162.525171,195.129044,12.389962,2.344814,58.140686,41.930417,0,39.13,2,1,2021
2021-02-17,752.695056,3.303736,2.43,177.05642300000002,151.200147,13.254044,2.526823,56.993833,36.177917,0,38.4,2,2,2021
2021-02-18,754.962027,3.54169,2.16,175.433534,208.047191,12.660456,2.430342,49.599344,22.269167,0,38.61,2,3,2021
2021-02-19,749.031191,3.894683,2.5,169.929419,231.979585,13.01419,2.559884,55.536248,2.185417,0,37.7,2,4,2021
2021-02-22,743.3179620000001,7.199549,2.44,180.811123,175.592694,12.857323,2.662719,52.547381,43.6475,0,38.26,2,0,2021
2021-02-23,750.925914,5.861014,2.36,176.184023,165.759733,12.094226,2.6465925,69.631541,24.8225,0,38.97,2,1,2021
2021-02-24,747.390312,10.198073,2.31,175.460813,263.427763,11.950933,2.5698795,57.766012,45.832917,0,39.45,2,2,2021
2021-02-25,744.8102719999999,10.417083,2.22,191.711084,145.08207099999998,12.856363,2.7466875,29.361627,46.092917,0,38.57,2,3,2021
2021-02-26,740.0174790000001,9.669731,2.12,189.906439,147.835269,13.040912,2.6859105,33.855439,29.24375,0,37.6,2,4,2021
2021-03-01,730.802101,10.401339,2.12,157.149651,218.374936,13.065202,2.334775,26.208775000000003,52.66625,0,37.45,3,0,2021
2021-03-02,749.835836,9.661504,2.38,178.579094,119.640722,12.949492,2.099926,32.103695,53.24375,0,38.69,3,1,2021
2021-03-03,744.167225,9.61044,2.27,181.315755,62.138419,12.451744,2.051264,36.531587,55.425833,0,37.82,3,2,2021
2021-03-04,740.268037,8.952047,2.09,168.308302,87.27674400000001,12.23446,2.2639015,37.907616,52.45375,0,38.51,3,3,2021
2021-03-05,735.72458,9.299286,2.04,157.255419,147.53315,11.861934,2.5874415,30.044847,45.073333,0,39.36,3,4,2021
2021-03-08,742.93638,9.162976,1.99,163.67270000000002,164.297455,12.243457,2.4557655,33.616156,56.879167,0,39.47,3,0,2021
2021-03-09,758.3525189999999,9.168472,2.13,159.582909,144.482046,11.915481,2.3754145,55.383156,55.8675,0,40.98,3,1,2021
2021-03-10,750.796647,8.752365,2.21,145.386821,123.979625,11.292132,2.2179385000000003,81.255051,40.759583,0,41.87,3,2,2021
2021-03-11,739.481269,11.282497,2.41,117.511749,218.540986,11.602408,2.3218625000000004,72.50512,40.1625,0,42.27,3,3,2021
2021-03-12,729.092448,10.725506,2.69,116.863102,181.560389,11.904718999999998,2.3387515,66.868002,27.752917,0,43.19,3,4,2021
2021-03-15,719.293522,10.078938,2.71,121.678362,230.111205,10.85604,2.3127150000000003,87.940753,34.514583,0,42.73,3,0,2021
2021-03-16,732.0050259999999,9.782305,3.23,100.728384,322.002957,10.065147,2.2724455,88.64265300000001,17.349583,0,41.96,3,1,2021
2021-03-17,729.775728,10.363765,2.95,86.678527,355.91702000000004,10.116446,2.1062795000000003,90.085866,32.772083,0,43.34,3,2,2021
2021-03-18,741.473221,10.214533,2.75,100.338989,310.237381,10.527876,2.290421,74.43228,29.66125,0,42.74,3,3,2021
2021-03-19,706.043651,10.278513,2.77,94.744496,309.201787,10.837338,2.293071,54.130895,22.18875,0,42.31,3,4,2021
2021-03-22,735.080366,10.958103,2.69,108.155582,243.461523,10.719642,2.4199635,92.64526,64.47125,0,43.18,3,0,2021
2021-03-23,739.4374250000001,11.551967,2.62,131.628839,70.07475500000001,10.38975,2.3181,96.365749,64.815417,0,41.78,3,1,2021
