,Fecha,Hidráulica,Hidroeólica,Eólica,Solar fotovoltaica,Solar térmica,Otras renovables,Residuos renovables
271,28/09/2020,46.60798200000001,0.129495,132.314684,56.201929,19.5296,12.555899,2.198301
272,29/09/2020,57.245472,0.079633,55.531847,54.439148,20.503061000000002,11.848035,2.0389235
273,30/09/2020,58.041854,0.049627000000000004,65.790861,44.58407,6.729323,11.767011,1.84509
274,01/10/2020,43.587103000000006,0.08571,207.062303,48.361512000000005,11.576522,12.761583,1.8586085
275,02/10/2020,42.69082100000001,0.09241200000000001,366.789939,21.010765,1.1352119999999999,12.930273,1.8632905
276,03/10/2020,41.737579,0.10165600000000001,316.815381,51.05484,16.014322,13.094897999999999,1.8188345
277,04/10/2020,42.133345,0.099307,264.544852,40.180292,9.419325,12.127161,1.8373885
278,05/10/2020,46.840309999999995,0.031543,178.386375,53.366391,13.79983,12.573512000000001,1.9655395
279,06/10/2020,53.998453999999995,0.024151,162.660418,50.470033,17.091723,13.010173,1.9569020000000001
280,07/10/2020,60.059943,0.015435,105.790752,51.926096,18.942973000000002,12.944412,2.0546284999999997
281,08/10/2020,66.330896,0.023216,62.483063,48.45368,13.936774999999999,12.923056,2.0268575
282,09/10/2020,67.38544,0.088725,51.761383,44.198243000000005,6.874034,14.610671,2.002801
283,10/10/2020,40.389300999999996,0.10162399999999999,213.24132999999998,45.905134,15.430219999999998,14.333639999999999,2.077996
284,11/10/2020,35.682481,0.098162,246.25900099999998,48.873489,16.849224999999997,14.412764,2.0957130000000004
285,12/10/2020,41.895325,0.033542999999999996,185.886638,54.434163,19.425042,14.448004999999998,2.0928299999999997
286,13/10/2020,65.63361900000001,0.020562,163.63088399999998,49.905646,17.902311,14.118754000000001,2.394459
287,14/10/2020,65.570408,0.028489,206.385482,48.938811,16.191742,13.586607,2.4745084999999998
288,15/10/2020,74.45606699999999,0.01768,181.215789,50.186735999999996,17.056106,13.607629000000001,2.3808415
289,16/10/2020,80.613772,0.010053000000000001,110.574459,53.485074999999995,17.184629,14.197063,2.5402080000000002
290,17/10/2020,85.225781,-0.0016419999999999998,51.159383,49.228327,14.632095,14.701918,2.5694589999999997
291,18/10/2020,75.420151,0.016585000000000003,62.153847999999996,46.159355000000005,12.863574,15.245649,2.5822779999999996
292,19/10/2020,42.72049,-0.000376,286.98285200000004,40.720724000000004,5.312861,13.993209,2.5430070000000002
293,20/10/2020,58.032871,0.016914000000000002,341.335145,13.907416999999999,0.25961900000000004,13.578803,2.5476385
294,21/10/2020,57.124230000000004,0.007928,248.51869699999997,28.990436000000003,1.667386,13.082619000000001,2.519545
295,22/10/2020,85.55401300000001,0.032995,141.062267,16.773296,0.978325,13.362205,2.5640085
296,23/10/2020,75.213676,0.042775,168.539978,37.454612999999995,5.639771,13.208572,2.560339
297,24/10/2020,52.021977,0.060212,223.85816699999998,42.36374,9.476474,12.833566000000001,2.5078055
298,25/10/2020,49.230347,0.07646299999999999,303.15398,27.11581,2.145768,12.247435,2.56708
299,26/10/2020,68.544414,0.09272,279.045585,42.56008,8.342084999999999,12.22631,2.5773865000000002
300,27/10/2020,69.07309,0.050965,246.642345,40.127832999999995,8.654599000000001,12.631737999999999,2.5793955
301,28/10/2020,85.64769199999999,0.054579,121.049554,35.841345999999994,5.900564999999999,13.221120999999998,2.5793595
302,29/10/2020,88.90461,0.049863,60.951074,44.20566,12.558298,12.894695,2.538087
303,30/10/2020,82.950826,0.069054,88.60892999999999,44.743128,11.538778,12.990778,2.541891
304,31/10/2020,61.140809000000004,0.01542,126.055336,44.010921,11.47452,13.470816999999998,2.564001
305,01/11/2020,55.358452,0.021228999999999998,129.57366,39.921861,7.858245,13.126130999999999,2.471194
306,02/11/2020,78.445065,0.094911,91.741946,36.728730999999996,8.155343,13.53723,2.3992354999999996
307,03/11/2020,72.820316,0.100203,187.344732,25.347580999999998,1.9955239999999999,13.149035,2.4099955
308,04/11/2020,77.727248,0.093752,222.33213800000001,13.462593,0.350328,12.300241,2.4133299999999998
309,05/11/2020,70.669371,0.025405999999999998,308.702268,11.943339,0.584204,12.381924000000001,2.2257474999999998
310,06/11/2020,68.157529,0.010326,339.282506,16.192156999999998,0.36534500000000003,12.494252000000001,2.2877240000000003
311,07/11/2020,70.824922,0.010898999999999999,233.28455,27.222911,3.4231529999999997,13.529363,2.5887165
312,08/11/2020,73.983186,0.029109000000000003,157.445842,31.262100999999998,3.992105,13.722544,2.5342295
313,09/11/2020,107.842745,0.037092,64.065933,29.574337,3.479774,13.267914000000001,2.4953054999999997
314,10/11/2020,118.942622,0.023462,39.528223,36.709812,6.9073720000000005,13.563377000000001,2.592214
315,11/11/2020,93.20600900000001,0.018983,141.272939,32.417532,6.335808,13.299245999999998,2.706328
316,12/11/2020,97.441636,-0.000768,97.943761,29.157857,2.5617170000000002,13.612626,2.9180675000000003
317,13/11/2020,96.320547,0.017484000000000003,79.843696,24.588956999999997,1.071939,13.404433999999998,2.917612
318,14/11/2020,70.917132,0.0009040000000000001,136.314065,11.705757,0.263252,13.405278000000001,2.908975
319,15/11/2020,48.815526,0.001858,222.424867,27.568844000000002,3.257433,12.167594999999999,2.8053359999999996
320,16/11/2020,88.10955499999999,-0.001313,106.144479,27.142791000000003,2.524173,12.539239,2.9004095000000003
321,17/11/2020,93.113912,0.002529,59.205597000000004,33.148828,4.175652,12.577474,2.8871815
322,18/11/2020,78.676352,0.022525,91.191362,33.591205,6.027957000000001,13.007431,2.8732925
323,19/11/2020,71.62709699999999,0.034055999999999996,193.909255,33.730264000000005,6.3297039999999996,13.215133,2.768729
324,20/11/2020,63.938972,0.003892,262.170793,39.279373,8.219713,13.431956,2.8573775
325,21/11/2020,62.255294,0.023137,116.43509900000001,39.364324999999994,7.826812,13.664602,2.744416
326,22/11/2020,55.067381000000005,0.009507999999999999,57.995979,38.690326,7.237671000000001,13.826813,2.7896439999999996
327,23/11/2020,94.275587,0.00858,47.040095,38.940126,7.697222,13.089715,2.7364165
328,24/11/2020,97.039888,0.008074999999999999,100.571304,30.269966,3.814176,12.696736000000001,2.6391055000000003
329,25/11/2020,92.156177,0.048475000000000004,122.17642500000001,18.125793,0.729701,12.987498,2.8877685
330,26/11/2020,90.168619,0.063881,232.586378,7.842267,0.262385,13.199419,2.8832595000000003
331,27/11/2020,103.739429,0.063726,156.52364,10.043126,0.31751100000000004,13.124279,2.9171155
332,28/11/2020,86.589227,0.031202999999999998,70.684674,20.608884,0.40156200000000003,13.276361000000001,2.828376
333,29/11/2020,82.00535099999999,0.012136,53.340008000000005,22.7082,0.671866,13.763546,2.8205245
334,30/11/2020,103.07846,0.006541,89.078066,26.417594,1.210622,13.213072,2.681136
335,01/12/2020,82.596062,0.006829,179.95132999999998,30.126802,3.90821,13.830842,2.640152
336,02/12/2020,78.22831500000001,0.005957,269.665047,29.436345000000003,4.268618999999999,13.799259,2.4641175
337,03/12/2020,90.50028200000001,0.0020169999999999997,228.524718,34.255083,5.667770000000001,13.828453999999999,2.5728690000000003
338,04/12/2020,85.911292,0.01465,310.215998,15.820412000000001,0.24706999999999998,12.939894,2.605854
339,05/12/2020,69.357535,0.045196,286.90608000000003,30.195019,3.847705,14.196161,2.693091
340,06/12/2020,52.976296000000005,0.057357,322.720847,24.541368,1.314644,14.406407999999999,2.7059569999999997
341,07/12/2020,48.593475,0.05101,388.207824,14.875053,0.31083999999999995,14.584941,2.6782655
342,08/12/2020,70.034964,0.044828,348.745929,23.423093,1.201883,14.340709,2.6410324999999997
343,09/12/2020,109.339235,0.055591,281.055566,27.847216,2.498509,14.435735000000001,2.691625
344,10/12/2020,105.892003,0.077763,370.24650199999996,10.409889999999999,0.244898,14.050151,2.651536
345,11/12/2020,99.120652,0.048936999999999994,388.095778,10.590950999999999,0.247933,14.180228,2.651723
346,12/12/2020,96.479671,0.0396,348.80223700000005,27.806036,2.6016619999999997,14.226089,2.647542
347,13/12/2020,107.101756,0.027571000000000002,199.26852,21.192592,1.054643,14.472588,2.7011645
348,14/12/2020,121.696,0.032734,180.228467,12.438424000000001,0.257921,14.073397000000002,2.6709435
349,15/12/2020,125.79522999999999,0.040473999999999996,191.759685,27.223115,2.138309,13.657774,2.6649675000000004
350,16/12/2020,141.336579,0.03252,161.851778,18.034440999999998,0.553406,14.305034,2.703188
351,17/12/2020,161.650685,0.044238,65.641004,21.026336,1.2513340000000002,14.298468999999999,2.6713855
352,18/12/2020,141.155902,0.0499,125.927008,20.957031,1.547017,14.348627,2.6960010000000003
353,19/12/2020,122.701646,0.043489,136.682821,12.040651,0.46071100000000004,13.953741,2.6408625000000003
354,20/12/2020,123.834614,0.034006,131.401815,25.263642,1.5316569999999998,14.160872999999999,2.300602
355,21/12/2020,131.561248,0.013829000000000001,157.31020900000001,23.910879,3.066776,13.479273,2.1085765000000003
356,22/12/2020,119.484053,0.006199,132.988356,27.013087,4.632333,13.928657999999999,2.3000594999999997
357,23/12/2020,122.081594,0.036267,141.93337400000001,19.334964,1.0992449999999998,13.648147000000002,2.385145
358,24/12/2020,96.45824800000001,0.049915,133.138794,21.379405,1.228885,13.977542999999999,2.4060655
359,25/12/2020,71.799475,0.031365,288.17458600000003,30.857533,2.899151,13.233671000000001,2.2046840000000003
360,26/12/2020,84.078786,0.030866,228.372524,36.395872000000004,7.297451,12.212566,2.3394135
361,27/12/2020,76.959875,0.011218,265.412232,31.799792,6.100447,11.99783,2.3133215
362,28/12/2020,82.643096,0.00898,392.65499900000003,25.568304,2.4332,11.659573,2.1400985
363,29/12/2020,109.972477,0.00457,312.223454,25.222917000000002,1.717935,11.445616,2.0823975
364,30/12/2020,135.21631200000002,-0.000808,236.616181,35.67936,6.905229,12.458304,1.5206235
365,31/12/2020,127.726536,0.011434,235.64219200000002,28.333266,3.69052,12.764878000000001,1.0954425
366,01/01/2021,111.077579,0.015538,240.290824,29.876523000000002,3.126095,13.234386,1.2322735
367,02/01/2021,112.211332,0.001957,270.599158,34.247163,6.340881,12.636823,1.262089
368,03/01/2021,116.969983,0.015593,221.16769299999999,37.134485,7.441714,12.215001,1.2501715
369,04/01/2021,165.965559,0.034366999999999995,130.542499,26.307980999999998,2.783566,12.124513,1.215017
370,05/01/2021,176.184581,-0.003059,70.360924,29.746351999999998,2.099695,12.386598,1.2301099999999998
371,06/01/2021,162.051841,0.019981000000000002,72.47345299999999,25.27393,0.451086,11.76475,1.3364445
372,07/01/2021,153.100745,0.027357,106.125353,9.459079,0.225573,11.049995000000001,1.4197715
373,08/01/2021,147.77614300000002,0.045042,226.26664000000002,6.751867,0.215507,11.062758,1.542842
374,09/01/2021,119.233046,0.051088999999999996,245.66499100000001,13.444272000000002,1.7744790000000001,11.275523,1.6261295
375,10/01/2021,117.874196,0.049886,254.34571100000002,18.993029999999997,1.496021,10.612671,1.550885
376,11/01/2021,128.892824,0.063496,234.933156,33.767334999999996,6.2786360000000005,10.090918,1.6009915000000001
377,12/01/2021,143.40901399999998,0.043531,166.142386,40.074713,7.226325,11.047968000000001,1.7667940000000002
378,13/01/2021,146.389124,0.057496000000000005,173.931052,40.35178,8.22758,11.829293999999999,1.7618
379,14/01/2021,144.555915,0.035182000000000005,211.980166,37.428019,6.15848,12.812511,1.8087745
380,15/01/2021,144.132149,0.056593000000000004,220.606619,37.010453999999996,6.4841880000000005,11.99216,1.6341315
381,16/01/2021,137.732445,0.037094,175.317619,40.562074,8.801964,12.90128,1.837896
382,17/01/2021,120.32332799999999,0.02218,157.956747,41.346798,8.147221,13.109513000000002,2.175014
383,18/01/2021,152.882161,0.018472000000000002,57.43321,41.230356,8.117744,12.844085,2.1762545
384,19/01/2021,137.53173,0.010990999999999999,144.31580499999998,31.802585,3.078633,12.539687,2.211663
385,20/01/2021,114.348007,0.010653000000000001,328.642312,11.233722,0.273181,13.138333000000001,2.333279
386,21/01/2021,103.753265,0.03381,386.106048,19.543279,0.942584,13.508512000000001,2.255097
387,22/01/2021,104.619242,0.029226,390.945693,23.768849,0.8909450000000001,13.870064000000001,2.2845005
388,23/01/2021,77.453038,0.023434999999999997,414.556012,19.010932,0.747214,14.242963,2.4803175
389,24/01/2021,79.891963,0.007927,348.09861099999995,30.194838,1.1019510000000001,13.772292,2.5267220000000004
390,25/01/2021,131.376708,0.030463,277.55315,13.407350000000001,0.366674,13.950419,2.564368
391,26/01/2021,149.235177,0.049436999999999995,157.812704,17.950104,0.46319,13.539896,2.5697294999999998
392,27/01/2021,139.095155,0.031293,221.150247,26.637875,1.49847,13.269421,2.579131
393,28/01/2021,141.222105,0.009141,231.491481,34.333631000000004,3.581006,13.230357,2.5598515
394,29/01/2021,136.300725,0.016356000000000002,257.385022,30.226877,2.9545909999999997,13.598832,2.441143
395,30/01/2021,121.017436,0.059275,383.296123,29.223255,1.316433,13.735644,2.2251605
396,31/01/2021,120.740267,0.08936799999999999,323.75771399999996,18.063565999999998,0.022402000000000002,13.203228999999999,2.39193
397,01/02/2021,130.4834,0.101179,360.48632000000003,33.14083,2.624672,14.010586,2.3253665
398,02/02/2021,138.157256,0.016319,299.99410700000004,28.633183000000002,1.445634,14.269381,2.4123319999999997
399,03/02/2021,142.097464,0.025966999999999997,248.39252199999999,25.094435,0.5875119999999999,14.040044,2.2831149999999996
400,04/02/2021,163.56821599999998,0.034733,108.38160099999999,23.19192,1.0940969999999999,13.790932000000002,2.319855
401,05/02/2021,167.005715,0.07762999999999999,169.15689799999998,21.021365000000003,0.977148,14.488877,2.3935165
402,06/02/2021,156.160465,0.078222,198.826194,21.809869,1.116846,14.159462,2.5727425
403,07/02/2021,135.18932800000002,0.038201,260.627913,29.101494,0.905996,14.157223,2.3699015
404,08/02/2021,145.358004,0.026743,341.43238,25.599310000000003,0.762417,12.716119,2.3024050000000003
405,09/02/2021,150.452743,0.010002,336.091295,10.786318999999999,0.000107,13.177579,2.3068435
406,10/02/2021,166.553382,0.00658,286.15824200000003,30.806551,2.497643,13.345469999999999,2.3649605
407,11/02/2021,176.622745,0.024701,195.110443,25.639322,1.1958199999999999,12.167772000000001,2.4235485
408,12/02/2021,168.368361,0.043616,274.519038,39.219006,6.7798739999999995,11.865692999999998,2.4717130000000003
409,13/02/2021,167.39793,0.070414,194.01180300000001,45.291627999999996,8.991648999999999,11.947805,2.5493595
410,14/02/2021,156.468392,0.048415,169.181107,48.665507,12.256459999999999,12.515507,2.397366
411,15/02/2021,150.923736,0.015939000000000002,213.725608,43.133019999999995,12.26501,12.167898,2.3284615
412,16/02/2021,162.525171,0.023717,195.129044,47.359478,10.781208000000001,12.389961999999999,2.344814
413,17/02/2021,177.05642300000002,0.024303,151.200147,46.906642,10.087191,13.254044,2.526823
414,18/02/2021,175.433534,0.046826,208.047191,43.950264000000004,5.64908,12.660456,2.430342
415,19/02/2021,169.929419,0.013824999999999999,231.979585,47.357775000000004,8.178473,13.014190000000001,2.559884
416,20/02/2021,154.298223,0.02133,282.17152500000003,36.016541,3.189003,12.731648999999999,2.4902474999999997
417,21/02/2021,156.470644,0.022011,241.56524900000002,12.973808000000002,0.036371,12.644862,2.509007
418,22/02/2021,180.81112299999998,-0.00047799999999999996,175.592694,43.126242,9.421138999999998,12.857323000000001,2.662719
419,23/02/2021,176.184023,0.018545000000000002,165.759733,53.997971,15.633569999999999,12.094226,2.6465925
420,24/02/2021,175.460813,0.07642499999999999,263.42776299999997,48.022006999999995,9.744005,11.950933000000001,2.5698795
421,25/02/2021,191.711084,0.098955,145.08207099999998,28.455363000000002,0.906264,12.856363,2.7466875
422,26/02/2021,189.906439,0.126572,147.835269,32.332361,1.523078,13.040912,2.6859105
423,27/02/2021,157.463141,0.090666,210.270476,42.150133000000004,2.570966,13.673407,2.5970245
424,28/02/2021,135.545318,0.045125,220.826638,39.904557999999994,6.960094,13.203214,2.4744505
425,01/03/2021,157.149651,0.042936,218.374936,24.982080000000003,1.2266949999999999,13.065202,2.334775
426,02/03/2021,178.579094,0.029897,119.640722,29.629715,2.47398,12.949492,2.099926
427,03/03/2021,181.315755,0.046395000000000006,62.138419,34.610363,1.921224,12.451744000000001,2.051264
428,04/03/2021,168.308302,0.076942,87.27674400000001,36.652910000000006,1.2547059999999999,12.234459999999999,2.2639015
429,05/03/2021,157.255419,0.072776,147.53315,28.876406,1.168441,11.861934,2.5874414999999997
430,06/03/2021,139.380173,0.100404,139.720314,36.047638,5.37275,12.052583,2.61469
431,07/03/2021,132.557757,0.07387,72.61146799999999,32.800862,4.78176,12.343793999999999,2.4989160000000004
432,08/03/2021,163.67270000000002,0.058932000000000005,164.29745499999999,32.013065,1.6030909999999998,12.243457000000001,2.4557655
433,09/03/2021,159.582909,0.105155,144.482046,46.660543,8.722612999999999,11.915481,2.3754144999999998
434,10/03/2021,145.386821,0.11081300000000001,123.979625,64.885785,16.369266,11.292131999999999,2.2179385000000003
435,11/03/2021,117.511749,0.08212900000000001,218.540986,59.363722,13.141397999999999,11.602407999999999,2.3218625000000004
436,12/03/2021,116.863102,0.042538,181.560389,54.555988,12.312014,11.904718999999998,2.3387515
437,13/03/2021,88.600955,0.03276,146.557854,67.53726300000001,20.189905,11.965431,2.2429435
438,14/03/2021,84.812413,0.039945999999999995,201.179956,66.52960300000001,21.67155,11.765365,2.20109
439,15/03/2021,121.67836199999999,0.077306,230.11120499999998,67.685137,20.255616000000003,10.85604,2.3127150000000003
440,16/03/2021,100.728384,0.120186,322.002957,68.60128200000001,20.041370999999998,10.065147000000001,2.2724455
441,17/03/2021,86.678527,0.105225,355.91702000000004,69.217844,20.868022,10.116446,2.1062795000000003
442,18/03/2021,100.338989,0.114913,310.23738099999997,56.338422,18.093858,10.527876000000001,2.290421
443,19/03/2021,94.744496,0.103855,309.201787,44.326934,9.803961,10.837337999999999,2.293071
444,20/03/2021,51.156839,0.121327,359.919871,63.294359,14.741696,10.786679,2.2262820000000003
445,21/03/2021,56.510687,0.078601,303.76316499999996,71.2406,21.714918,10.707262,2.3630475
446,22/03/2021,108.155582,0.050967,243.461523,71.05676600000001,21.588493999999997,10.719642,2.4199634999999997
447,23/03/2021,131.628839,0.061912,70.07475500000001,74.24214599999999,22.123603,10.38975,2.3181
448,24/03/2021,146.12793100000002,0.041972999999999996,23.997387999999997,72.012259,20.968147000000002,10.491333000000001,2.2931825
449,25/03/2021,145.42440900000003,0.022283999999999998,47.134803999999995,70.774038,19.643048,10.61654,2.415309
450,26/03/2021,131.05584,0.016481000000000003,103.882204,58.093269,6.301464,10.922957,2.46197
451,27/03/2021,96.627295,0.0058319999999999995,139.060784,56.860182,5.785116,12.508524999999999,2.3898365
452,28/03/2021,66.805417,0.009023999999999999,127.503542,67.87688800000001,11.148145000000001,12.602538000000001,2.374753
453,29/03/2021,94.618935,0.043379,225.30732999999998,51.357872,2.249726,12.43511,2.489668
454,30/03/2021,105.05117299999999,0.027146,198.76434899999998,44.697911,0.5571090000000001,12.442714,2.5741145000000003
455,31/03/2021,87.107507,0.005539,208.584676,65.935413,6.92174,12.784972,2.3926965
456,01/04/2021,75.659386,0.011495,183.25186300000001,52.079778,7.22587,13.989226,2.6152005
457,02/04/2021,77.37640300000001,0.043975,81.012723,53.868902,5.9511270000000005,14.086357,2.685722
458,03/04/2021,54.302353000000004,0.047418999999999996,226.185044,58.922225,9.415904000000001,13.874478,2.610319
459,04/04/2021,53.827766000000004,0.008867000000000002,191.215382,68.324129,15.185328,13.160770000000001,2.5498075
460,05/04/2021,69.261133,0.003621,111.683402,71.592603,17.841625,12.682401,2.31829
461,06/04/2021,84.560596,-0.00073,256.309597,72.915356,17.428293,12.02344,2.094258
462,07/04/2021,107.781359,-0.002137,218.860432,62.857178999999995,13.255767,12.095789,2.246991
463,08/04/2021,131.77853299999998,-0.0026320000000000002,143.20316,46.867216,2.655042,11.515685,2.349265
464,09/04/2021,123.913982,-0.002538,126.073149,38.404394,4.022379,12.797143,2.4000535
465,10/04/2021,94.46611800000001,0.0017,85.524368,41.273187,4.215748,12.807690000000001,2.583647
466,11/04/2021,70.807641,-0.001895,207.428014,50.314874,9.369984,13.176531,2.573504
467,12/04/2021,106.761152,0.00464,187.630714,67.145499,12.596513000000002,13.295551,2.322592
468,13/04/2021,122.651494,0.000374,78.870478,53.597857000000005,10.492718,12.467711999999999,2.565897
469,14/04/2021,111.063072,0.014914,118.063356,42.017205000000004,0.505341,13.117531000000001,2.6769119999999997
470,15/04/2021,102.65016800000001,0.033703000000000004,192.00537899999998,35.738408,0.332786,12.922217,2.7150365
471,16/04/2021,89.75179,0.070237,234.839704,69.45345,12.201889,12.520560999999999,2.7702820000000004
472,17/04/2021,65.081976,0.085755,216.15680600000002,78.819928,21.906182,12.532461,2.724779
473,18/04/2021,62.655491999999995,0.072949,120.07294999999999,81.000804,24.345376,13.712669,2.4058205
474,19/04/2021,104.74471700000001,0.092488,69.212515,62.225679,10.32834,13.342117,2.1710010000000004
475,20/04/2021,101.381106,0.097432,52.674658,60.296964,12.487112999999999,13.486412,2.069897
476,21/04/2021,111.809147,0.08439,43.804283000000005,44.588144,1.701556,12.636877,2.220699
477,22/04/2021,104.93294999999999,0.023727,64.835545,50.995374000000005,11.895161,12.914437,2.5141515
478,23/04/2021,67.807754,0.012074,189.713435,58.216302000000006,7.5780069999999995,12.641591,2.5829459999999997
479,24/04/2021,55.403845999999994,0.01543,222.08216099999999,42.255099,2.0993530000000002,12.842471999999999,2.5928945
480,25/04/2021,64.395652,0.015037,139.53131,39.573689,2.1903180000000004,13.033097,2.5203075
481,26/04/2021,104.53614,0.018576000000000002,52.888650999999996,43.345481,3.854717,13.562449,2.4306750000000004
482,27/04/2021,104.12368099999999,0.0213,55.406671,48.243712,2.6468719999999997,13.191718000000002,2.3968895000000003
483,28/04/2021,105.708343,0.008535000000000001,64.099991,53.848856,5.794886,13.794621999999999,2.5720635
484,29/04/2021,109.464191,0.007626,87.8018,54.387936,6.560303,13.932411,2.5080835
485,30/04/2021,106.361081,0.049576,75.363028,62.401262,10.703021000000001,14.118379999999998,2.5695095
486,01/05/2021,53.133987,0.054521,170.267224,74.065362,18.536503,13.911417,2.4514319999999996
487,02/05/2021,48.415796,0.039736,94.763379,80.649735,24.629134999999998,13.551181,2.20244
488,03/05/2021,73.141881,0.050764000000000004,112.893049,60.167138,13.534544,13.878949,2.2087015
489,04/05/2021,82.991057,0.078875,66.416042,86.984602,23.194309,13.83372,2.211045
490,05/05/2021,75.279344,0.085365,81.800008,88.099517,25.088093,13.346979,2.194772
491,06/05/2021,71.35397999999999,0.09106,125.794729,91.047236,27.998542,13.528754000000001,2.1333745
492,07/05/2021,80.891173,0.05135,94.485335,90.684033,29.585724,13.199918,2.455335
493,08/05/2021,51.763432,0.045481,194.488995,80.066072,21.494335,12.692120999999998,2.5472020000000004
494,09/05/2021,51.691436,0.026743,251.332614,44.242224,2.949602,12.513284,2.404043
495,10/05/2021,70.64079799999999,0.040084,186.577538,60.336343,5.962864,12.477583000000001,2.5847694999999997
496,11/05/2021,66.552891,0.076734,284.17899900000003,81.77346700000001,18.575200000000002,12.490025,2.5776925
497,12/05/2021,55.26493,0.11315399999999999,298.986199,71.062012,17.583435,12.703761,2.5681754999999997
498,13/05/2021,60.573952,0.137339,235.79947099999998,75.049974,21.50768,12.37025,2.5952375
499,14/05/2021,63.707211,0.136973,209.946787,88.684749,24.935596,12.069877,2.5899205000000003
500,15/05/2021,51.666484,0.136887,274.193734,81.847121,26.664358,12.293459,2.2576235000000002
501,16/05/2021,53.254462,0.13317099999999998,296.979369,78.200105,23.751122,11.752714,1.8609825
502,17/05/2021,75.08780100000001,0.136952,113.36948299999999,85.66156,25.002826000000002,11.853002,1.88956
503,18/05/2021,73.346372,0.139305,193.322498,86.151935,27.909831999999998,11.751208,1.220909
504,19/05/2021,80.513887,0.141627,149.33602,89.856132,29.781115000000003,11.619673,0.9149765
505,20/05/2021,79.530772,0.144331,93.41812300000001,89.949473,28.905874,10.823255,1.07933
506,21/05/2021,73.883825,0.143171,155.89486499999998,83.70586999999999,25.501607,12.369129999999998,1.018672
507,22/05/2021,77.443693,0.14008099999999998,127.623325,72.179886,16.774223000000003,13.214733,1.0054995
508,23/05/2021,55.731601000000005,0.134624,128.453671,50.523534,13.002415999999998,13.563270000000001,1.043299
509,24/05/2021,63.902699999999996,0.140599,182.665421,83.806643,22.11234,13.433646000000001,1.0068415
510,25/05/2021,68.739725,0.142516,141.6675,87.685132,26.520215,13.251959000000001,1.023002
511,26/05/2021,77.567628,0.14128,93.10086,81.63839200000001,26.341694,12.064741,1.4526124999999999
512,27/05/2021,117.165713,0.11601600000000001,55.471817,48.993462,2.727891,11.681807000000001,1.6185025
513,28/05/2021,83.94289500000001,0.08093600000000001,51.602841,73.885481,18.938429,12.345322,1.9154980000000001
514,29/05/2021,79.799272,0.102506,85.325931,85.13477999999999,27.250319,12.422870999999999,2.3015045
515,30/05/2021,63.533014,0.13015100000000002,122.685258,70.784001,16.323095,12.365994,2.2067875
516,31/05/2021,78.971533,0.09474500000000001,112.853948,65.915881,12.514539000000001,11.557324000000001,2.055325
517,01/06/2021,82.336432,0.05724,106.748025,60.653923999999996,12.314624,11.273105,2.041102
518,02/06/2021,75.439243,0.045191,63.855593999999996,86.832996,24.339173,11.673338,2.172067
519,03/06/2021,59.178596,0.054286,127.88954,80.46774,26.16744,11.486956,2.233288
520,04/06/2021,67.194245,0.106447,109.595095,69.35337200000001,19.233558000000002,11.559514,2.2372910000000004
521,05/06/2021,62.771704,0.10594100000000001,94.05997599999999,55.434591,11.566834,11.960806,2.2556545
522,06/06/2021,54.639459,0.10255,128.933698,90.738724,25.471222,12.066709000000001,2.206009
523,07/06/2021,58.054534,0.097199,105.145933,91.25787600000001,30.850036,11.985018,2.2455884999999998
524,08/06/2021,64.629745,0.030568,75.613556,88.35295699999999,29.948355,11.216577,2.4773539999999996
525,09/06/2021,68.141277,0.111886,102.590424,86.996899,27.628263999999998,11.326439,2.491518
526,10/06/2021,85.042439,0.080238,111.750341,87.606534,27.471529,11.274504,2.375608
527,11/06/2021,64.329375,0.11190900000000001,207.390979,79.70305,26.43483,12.337598,2.7473305
528,12/06/2021,67.677449,0.128083,176.064982,80.26140799999999,21.722063,12.322681000000001,2.9047294999999997
529,13/06/2021,63.246406,0.133053,104.061475,81.17447299999999,21.527956,12.025416,2.8921805
530,14/06/2021,100.236358,0.108548,78.46061999999999,82.68241099999999,24.13109,11.971219999999999,2.872991
531,15/06/2021,96.17511400000001,0.076559,115.696988,67.49227400000001,9.961706,11.565038000000001,2.8029075
532,16/06/2021,88.035579,0.09025,106.451056,65.73509299999999,15.535441,12.438012,2.8777685
533,17/06/2021,89.641605,0.118588,97.892196,48.900769999999994,4.952806,12.482171000000001,2.9485639999999997
534,18/06/2021,77.15000199999999,0.123447,124.696563,55.868241999999995,5.849313,12.626223,2.865416
535,19/06/2021,68.004199,0.122461,97.81563899999999,54.624841,9.141798000000001,12.863733,2.92821
536,20/06/2021,55.484917,0.110087,250.978672,56.677839,9.824418,12.624179,2.9238524999999997
537,21/06/2021,66.821597,0.091796,179.68556700000002,71.449135,14.012682,12.373413000000001,2.8118095
538,22/06/2021,76.93883199999999,0.09493,124.57988499999999,74.511356,19.377864000000002,12.246934,2.6979580000000003
539,23/06/2021,74.631378,0.106809,152.512755,81.740639,25.734911,12.539976000000001,2.705761
540,24/06/2021,80.550471,0.093452,143.364632,91.96551,29.603467000000002,12.786029000000001,2.706187
541,25/06/2021,78.033057,0.07156900000000001,117.085663,90.21995600000001,29.577171,12.591685,2.6984925
542,26/06/2021,62.407134,0.089535,129.957707,84.593518,29.512912,12.440749,2.8557465000000004
543,27/06/2021,53.736364,0.122031,163.943496,86.102902,28.992371,10.838899999999999,2.8835785
544,28/06/2021,76.06442299999999,0.138503,134.49682199999998,92.237382,31.404405,10.739713,2.8649720000000003
